right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1158.6635,1159.1638,,,1159.4151,1160.1637,right,,,,,,,,0.5,,,,,,1159.1641,1159.415,1160.1639,"[-0.11371362949801742,0.08377895317157265]",4.0,"[-0.020231400352849666,0.037190023240569824]",100.0,"[-0.1515655286855915,0.022801349119871302]",100.0,"[0.0738110661830875,0.09798734741518454]",4.0,"[0.12267699719051608,0.13848000893042964]",100.0,"[0.07939042569501076,-0.11524964787178998]",100.0,"[0.047559616397327635,-0.06921100841182183]",4.0,"[-0.05786745588522389,0.14884310456279753]",4.0,"[0.0009532538696427846,0.14762302952518505]",100.0,"[-0.06787221666864209,-0.16025853294813097]",100.0,"[-0.11536659575717323,-0.008977729729550027]",100.0,"[-0.06771412014782638,-0.07621806022889611]",100.0,"[0.05445270475732689,-0.18298554426961572]",100.0,"[-0.01296296465180332,-0.08731379384541946]",4.0,"[-0.13875145647409015,-0.06136745106222218]",4.0,"[-0.03144614134864673,-0.12504992632667292]",100.0,"[0.04515072410660509,0.13551221101765545]",100.0,"[0.10669856293109427,-0.055130899549778956]",100.0,"[0.19058726572291154,0.0035565892608845433]",100.0,"[-0.0384266956316566,-0.001143291108184655]",4.0,"[0.15434852762921167,-0.026199802189744176]",100.0,"[0.17430099786350908,0.06012348861949875]",4.0,"[0.053645263325957045,0.03708121142326834]",4.0,"[-0.1432116088271828,0.11099676623937155]",4.0,"[-0.051762722572453596,0.09777556506970464]",4.0,"[0.020457358917024472,0.0032026244420922836]",100.0,"[0.011175270886264467,-0.15885321992729481]",4.0,"[-0.08718211467919341,-0.11565228014211232]",4.0,"[0.14559504722844147,0.0982597644322938]",4.0,"[-0.11244572030335737,0.03735917188110218]",4.0,"[0.10627285954736573,0.05841544467662475]",100.0,"[-0.022949989669305327,0.1910424171537236]",4.0,"[0.02,0.02]",1161.2614,,,,,,0.7393,,,,0.0,179.0,179.0,107.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1161.2631,1161.7606,,,1162.0157,1162.3636,left,,,,,,,,0.55,,,,,,1161.7609,1162.0156,1162.3637,"[0.10847822582363303,-0.08346145110837531]",100.0,"[-0.16654581841472338,0.028784066832035674]",100.0,"[0.009610275841067835,0.09337183300374503]",4.0,"[0.12982004114546575,0.1197467436631521]",100.0,"[-0.10370213024661042,-0.05926493856361985]",100.0,"[0.07901059899442284,0.07504725571493238]",100.0,"[0.11826428306269093,0.01486764116447715]",4.0,"[0.13105150366244603,-0.12308654304451973]",4.0,"[0.0252303954293503,-0.09006273445778863]",100.0,"[0.0360635580440763,0.14552783407076209]",100.0,"[0.08807881242533155,-0.15751077616459722]",4.0,"[-0.08905909266653353,0.043513640926828336]",100.0,"[-0.14060582198669355,-0.10241067109033201]",4.0,"[-0.03336105145811169,-0.08633947114547111]",4.0,"[-0.0006499779181378091,-0.044533857480417376]",100.0,"[-0.07923407263489321,-0.16810124881512703]",100.0,"[0.06809624378063903,-0.024775864137850153]",100.0,"[0.18204964311397903,0.07089245948599984]",4.0,"[0.16373912815820355,-0.07314318090923909]",100.0,"[-0.06574723526269055,-0.03975069304744648]",4.0,"[-0.03945484211101457,-0.002789473930872374]",4.0,"[-0.18456274016036514,-0.04418222404963346]",100.0,"[-0.04665527465683082,0.08255071307105398]",4.0,"[0.05935189339015766,-0.12462985850205376]",100.0,"[0.0028157227426382466,0.18135081615431412]",100.0,"[-0.12561098475574145,0.12499990089942987]",100.0,"[-0.16919248832793057,0.08193933658423842]",4.0,"[-0.1506450524288674,-0.02152397447469548]",4.0,"[-0.004168422531872859,-0.18807715834391744]",4.0,"[-0.014113306937758065,-0.12354078381109447]",100.0,"[-0.09062224443789368,0.10152497233988447]",100.0,"[0.04428176119849198,-0.18632405408123678]",4.0,"[0.02,0.02]",1163.4642,,,,,,0.3312,,,,0.0,180.0,180.0,89.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1163.4653,1163.9595,,,1164.2096,1164.7753,right,,,,,,,,0.45,,,,,,1163.9597,1164.2095,1164.7755,"[-0.1753708217641788,0.03302254333195802]",100.0,"[0.06748772470766284,-0.08167874339132847]",4.0,"[0.1614077192271063,-0.01902431150854147]",4.0,"[-0.09595521847331408,-0.07475939901487759]",4.0,"[-0.039943093201196454,-0.08195251573310353]",4.0,"[0.17420030497042957,-0.06812018821662856]",4.0,"[0.04104486613341308,0.05023172990184546]",4.0,"[0.017876426747133658,0.011477286053055582]",100.0,"[0.10079941272619665,-0.041154929241392225]",100.0,"[0.1382328096678586,-0.09410974910499112]",100.0,"[-0.004751473823480432,-0.13609235873600187]",100.0,"[-0.049866190443337025,0.0029355533749411103]",4.0,"[-0.1470306402397692,-0.07719050603870338]",4.0,"[0.0940669501579317,0.03570710555460465]",4.0,"[-0.031375278790098646,-0.1918337053287912]",4.0,"[-0.08190350924883641,0.1376225289933193]",4.0,"[-0.1619610985794322,-0.014557429471509594]",4.0,"[-0.04574594980802034,0.187790954243074]",100.0,"[0.006990761422438954,0.11934524831249213]",100.0,"[-0.02254187572623726,0.07853197287381032]",100.0,"[0.015904929218594512,-0.18615690179836847]",4.0,"[0.10436995681928005,0.14399178135976873]",4.0,"[-0.07101553879769046,-0.1472192057157228]",100.0,"[0.0018229960222229085,-0.08028344546612423]",4.0,"[0.052724927646092795,0.1499381291099034]",100.0,"[-0.07841081305982187,-0.029679225156095487]",100.0,"[-0.09676153587699113,0.05897501889485988]",100.0,"[-0.1341846875726667,-0.1396713455395137]",4.0,"[0.19862890836136374,-0.0004680060541923556]",4.0,"[0.04439151617473275,0.09202133657018777]",100.0,"[0.14081265192211279,0.03014869838524162]",4.0,"[0.032694014688149274,-0.12145303887623135]",100.0,"[0.02,0.02]",1165.8737,,,,,,0.5531,,,,0.0,181.0,181.0,135.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1165.875,1166.3735,,,1166.6242,1167.0801,left,,,,,,,,0.9,,,,,,1166.3736,1166.6242,1167.0802,"[0.04392810839730498,-0.1307566009710513]",100.0,"[0.07759024841552413,0.12495902370555552]",100.0,"[-0.05413405253870686,-0.1068659374191356]",100.0,"[-0.11762351425739918,0.08036787871074957]",100.0,"[0.019938900158183375,0.19212933057100284]",4.0,"[0.08388259752886451,-0.15897879788860908]",100.0,"[-0.025999176815946205,-0.16459338668842605]",4.0,"[-0.027036302096548812,0.00031828013719887655]",100.0,"[0.16821580249224555,0.03708924927685599]",100.0,"[-0.010296405346583926,0.1083480397494377]",100.0,"[-0.08950296253655317,0.13176011043581254]",100.0,"[-0.04800785343681778,0.08022536303857183]",100.0,"[-0.12904392084917993,-0.10453670220191509]",100.0,"[0.026972059608225806,-0.0712789592048902]",100.0,"[0.18190631957746944,-0.06722009646759787]",100.0,"[-0.07098501560583807,-0.019342717641615294]",100.0,"[-0.16172276241344685,0.0116401244934489]",100.0,"[0.11415329596300085,-0.1313298401554734]",100.0,"[0.1218241074348581,0.15089401077169853]",100.0,"[0.1325956211426723,-0.025268555113713058]",100.0,"[-0.08267540829199767,0.02132078065159763]",100.0,"[-0.16120835789129495,0.0908552693377333]",100.0,"[0.015216932264448804,-0.0055156699936885515]",100.0,"[0.0071236221473233614,-0.11229762205155285]",100.0,"[0.10893914769137426,0.07795828319852997]",100.0,"[0.14913288169068636,0.10930180691458155]",100.0,"[0.0815744506766697,-0.07550963619106095]",100.0,"[-0.17545748715291196,-0.0571138156369294]",100.0,"[-0.03841593742083599,0.16147756247333872]",100.0,"[0.08127272235651178,0.0008325712725701537]",100.0,"[-0.11484412889348158,-0.00954138635480048]",4.0,"[0.018095051624169467,0.07765441117149914]",100.0,"[0.02,0.02]",1168.172,,,,,,0.435,,,,0.0,182.0,182.0,29.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1168.1736,1168.6719,,,1168.9226,1169.354,left,,,,,,,,0.6,,,,,,1168.672,1168.9225,1169.3542,"[-0.08763238399166207,-0.04924177352685352]",4.0,"[0.012433770739366794,-0.16549210458128538]",100.0,"[0.13690122048958167,-0.10996653440164289]",100.0,"[0.045689848940353675,-0.05265201260543661]",100.0,"[0.03385719070472977,0.0284742339830226]",4.0,"[-0.1944603681706926,0.01569218460167011]",100.0,"[0.16758973505509603,0.014802277833299822]",100.0,"[-0.024200300223097035,0.037314393987935235]",100.0,"[0.07553454126535457,-0.012425075373258591]",100.0,"[-0.14174747437664134,0.1367548027207484]",4.0,"[-0.12582059395248407,-0.0768061937696088]",4.0,"[0.125808427571887,0.12007585952991633]",4.0,"[0.1609217044573799,-0.02926476424450672]",4.0,"[-0.05699727189942617,0.16247130604367652]",100.0,"[0.11233211619126143,0.02579437733839009]",4.0,"[-0.14454023787084863,-0.1360126512247527]",100.0,"[0.07135416765180347,0.06572066801769658]",100.0,"[-0.1032518429657836,0.09297006553284021]",100.0,"[0.11748119629539995,-0.028479583067080722]",100.0,"[-0.117680959370863,0.0312660463381903]",4.0,"[0.01911723145011403,-0.11875464589379127]",100.0,"[0.04488011973265046,0.1540156966177236]",100.0,"[-0.06795515054556994,-0.005246335763910673]",4.0,"[0.026722941130592922,0.09239720573807729]",100.0,"[-0.04459897277629728,-0.1559953263130452]",100.0,"[-0.04682153965115211,0.08061600754169218]",4.0,"[-0.047910084801932665,-0.07437336229208723]",100.0,"[-0.1832665115341126,-0.05543184416229261]",4.0,"[0.16414131124947476,0.06854584489382351]",100.0,"[0.08469349679651125,-0.18073925033810848]",4.0,"[-0.07218767983991695,0.12000079227957244]",100.0,"[0.001364863812653628,0.14846576540713374]",4.0,"[0.02,0.02]",1170.4533,,,,,,0.4183,,,,0.0,183.0,183.0,32.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1170.4547,1170.9519,,,1171.205,1171.8096,left,,,,,,,,0.55,,,,,,1170.9523,1171.205,1171.8097,"[-0.06893234828847074,0.003711100678583758]",100.0,"[0.04625313426165815,0.045219312513297666]",100.0,"[0.06745157388038397,0.16796479655523455]",100.0,"[0.09932405533925037,0.0607154545478035]",4.0,"[-0.17945779913432644,0.008754535522811193]",100.0,"[0.18056456776365137,0.061685514617372955]",4.0,"[-0.054045349807107394,-0.11692959491331101]",4.0,"[-0.09229252784697346,0.04635824348901898]",100.0,"[-0.0094129695268099,0.038580232123631444]",4.0,"[0.014069038987021443,-0.0005244539592018218]",100.0,"[-0.11287536794881982,-0.10422945795939294]",4.0,"[-0.14689607867623178,-0.05957787805887361]",4.0,"[-0.02652995743903936,0.14266714167184327]",4.0,"[0.06434832260271992,-0.09741391980751417]",4.0,"[-0.09005690674390443,0.1403291469809694]",100.0,"[0.0596087513139448,-0.18755145752746086]",100.0,"[-0.1591304027019533,-0.11458813059691668]",100.0,"[-0.1468577726178543,0.039669510368644884]",4.0,"[0.05751172942085766,0.08955514400639628]",100.0,"[0.15467753806959647,-0.07466570656722661]",4.0,"[-0.01979093067720563,-0.17214644926173805]",100.0,"[0.021576106197799715,-0.09067703474597721]",100.0,"[0.07135141510884503,-0.031051127979883374]",100.0,"[-0.16068159791427522,0.08514144105672204]",100.0,"[-0.1441918501161974,0.1358992759594875]",4.0,"[0.0041304513652023166,0.10747224762250306]",4.0,"[-0.03267594256760368,-0.016329041514431153]",100.0,"[0.09819613049410972,-0.16859968742112022]",4.0,"[-0.01926665916541305,0.19143417886725414]",4.0,"[0.14176756125515924,0.11175742793335901]",100.0,"[0.10906681495835938,-0.09678068468770928]",100.0,"[-0.12821642172864492,-0.003484878203342501]",100.0,"[0.02,0.02]",1172.9001,,,,,,0.5855,,,,0.0,184.0,184.0,66.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1172.9016,1173.4046,,,1173.6508,1174.3326,right,,,,,,,,0.4,,,,,,1173.4046,1173.6507,1174.3329,"[-0.12119165880174665,0.05798599621542255]",4.0,"[0.048494983592997386,-0.05917951394849381]",4.0,"[0.06641277468157804,0.05365542557183294]",100.0,"[-0.16738986506265568,0.09723136859280904]",4.0,"[0.007379043719514341,-0.06520761499806071]",4.0,"[0.03558607352870856,-0.16851917495426838]",4.0,"[0.13605673884077163,0.090158943463457]",100.0,"[-0.12513084883262962,-0.07856038269364343]",4.0,"[0.1071622192722523,0.025398814184443803]",4.0,"[-0.04059694522655031,-0.09207717984084428]",100.0,"[0.18639110510074866,0.02115517336402014]",4.0,"[0.08052681933877742,0.13565345768662934]",4.0,"[-0.11036401056152001,-0.017834530166652953]",100.0,"[0.1712004105144911,-0.06434853788826012]",100.0,"[0.06840595426898383,-0.12495282645500219]",100.0,"[0.134165558588719,-0.02629196199695049]",100.0,"[-0.10948201743422308,-0.12937289744344646]",4.0,"[-0.05515812045858002,-0.03168570613484396]",100.0,"[-0.08638257341672576,0.09559795663175166]",100.0,"[-0.15841634319550835,-0.03601659111578396]",100.0,"[0.039294759501479294,0.0029688966921304436]",4.0,"[-0.017997774295390123,0.06459594867298966]",4.0,"[-0.0012676777196787795,0.13912806577091322]",4.0,"[-0.039509884656737174,0.010940749373436334]",4.0,"[-0.02557222008511396,-0.1326623214825962]",4.0,"[-0.06580350698361588,0.04355121184753501]",4.0,"[0.05520394230434221,0.09210748274701962]",100.0,"[0.1738497909664104,-0.017142941090640434]",100.0,"[-0.1696784183008413,-0.0922417544534848]",4.0,"[-0.04375900026085265,0.16129866821553657]",4.0,"[0.07508521644046194,-0.17569992255474548]",100.0,"[-0.09537941615959357,0.17330443349130245]",4.0,"[0.02,0.02]",1175.4317,,,,,,0.6722,,,,0.0,185.0,185.0,154.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1175.4332,1175.9309,,,1176.1847,1176.7802,left,,,,,,,,0.4,,,,,,1175.9309,1176.1845,1176.7804,"[0.03381679887515865,-0.002426442486081756]",4.0,"[0.10937513924104374,0.03310109523353596]",100.0,"[0.023754680144707906,-0.11222589675341833]",4.0,"[0.06194054424205004,0.1040439906436685]",100.0,"[0.1880840300579587,0.020824156237266554]",4.0,"[-0.06531557918274947,0.019574185951956022]",100.0,"[0.16230180130765628,-0.08166381073387799]",100.0,"[-0.13963393425600826,-0.06608006342649117]",4.0,"[0.05782199188824082,0.03163715009682017]",4.0,"[-0.05953562151934148,-0.03789745693524742]",100.0,"[-0.04262204964136595,0.17974427345995692]",4.0,"[-0.11657967290766667,0.046477265927944565]",4.0,"[0.11862188357165906,-0.1442968565555988]",4.0,"[-0.09748115584481004,-0.1487599809161816]",100.0,"[0.008934572069894418,-0.06960300091883624]",4.0,"[-0.006892833104515346,0.03474650831146738]",4.0,"[0.08592130740204039,0.1392062435446675]",100.0,"[-0.12990610629869728,-0.12273842060655535]",4.0,"[-0.18078954553289478,0.005861657466258709]",4.0,"[0.1203279039304178,0.11089781186484059]",4.0,"[0.07669024085086122,-0.06247695601917684]",100.0,"[0.10180705455626823,0.07295008713852229]",4.0,"[0.003911940345108282,0.12380262649191949]",100.0,"[-0.027865656836980557,-0.10604655581148034]",4.0,"[-0.11508826898310111,0.005110145374739043]",4.0,"[-0.1498543463264835,0.11316947936219539]",4.0,"[-0.1033383541979478,0.14547965774342303]",100.0,"[-0.18327959938793492,0.06194146340642053]",100.0,"[0.00034830351004255897,-0.17065031956033597]",4.0,"[0.17449490265429538,0.08858601208676552]",4.0,"[-0.015031830673372108,0.07969162216285244]",100.0,"[-0.05028956743679233,-0.17433528542439233]",100.0,"[0.02,0.02]",1177.8789,,,,,,0.5732,,,,0.0,186.0,186.0,156.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1177.8804,1178.3827,,,1178.6293,1179.1611,right,,,,,,,,0.6,,,,,,1178.3828,1178.6292,1179.1614,"[-0.1380420156568887,0.04288922858623008]",100.0,"[-0.08087052283614923,-0.12128134374834144]",100.0,"[-0.1655345508033033,-0.07376527449914977]",4.0,"[-0.04125875587053436,-0.16745076298755743]",4.0,"[0.03548785994873504,-0.1607374825458584]",4.0,"[0.09202647376466264,0.04173636563730752]",100.0,"[-0.02432251862995299,-0.1281060229479322]",100.0,"[-0.05983050031633609,0.12649934898042942]",100.0,"[-0.1194620567182702,0.1398372004496929]",4.0,"[-0.01617730969879942,0.18687323792375038]",100.0,"[-0.14049935925214727,-0.03826196471714518]",4.0,"[0.15768266298582465,0.07541997819196535]",100.0,"[0.10555728568455217,0.15131292499165477]",100.0,"[-0.010372135585417438,0.09715020774630256]",4.0,"[-0.054170894125747854,-0.059319680603011606]",100.0,"[0.038108473115190396,0.004784861264277649]",100.0,"[0.12634743015707006,0.011166495321832951]",4.0,"[0.10530103699050546,-0.10991557197628912]",100.0,"[0.14141975731765913,-0.07305079031245068]",100.0,"[-0.010588037862625575,0.016404627804959604]",100.0,"[0.005244340614911406,-0.026737657996394007]",100.0,"[0.03221595340612661,0.05608663055825513]",100.0,"[-0.121603094671165,-0.08384350243318797]",100.0,"[0.028713944182882714,0.19315936485556376]",100.0,"[0.05055277201651253,0.1489706767795301]",4.0,"[-0.18291175179937644,-0.021055844313562153]",100.0,"[-0.07946434714535337,0.0827230638145906]",4.0,"[0.1645770793969479,-0.10817853711311391]",4.0,"[-0.10966022246370412,0.0015458893045119586]",4.0,"[0.04247640117981747,-0.0842116155960351]",100.0,"[0.18197521413309256,-0.06613899861727882]",4.0,"[0.07487605186077226,-0.1710477464943264]",4.0,"[0.02,0.02]",1180.26,,,,,,0.5192,,,,0.0,187.0,187.0,56.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1180.2615,1180.7594,,,1180.998,1181.4167,left,,,,,,,,0.6,,,,,,1180.7596,1180.998,1181.4168,"[-0.03613900981935317,-0.08951037256385264]",100.0,"[0.15526336794231027,0.006618270364053795]",100.0,"[0.1252606170888646,-0.1020105695493548]",4.0,"[-0.05379438515734441,-0.04000975521726239]",100.0,"[-0.17659456155908354,-0.02864989835669885]",100.0,"[0.07004803272273674,0.035348676935166176]",4.0,"[0.033907528837456395,0.1573174248252425]",4.0,"[0.08919006066816432,-0.06401646020985384]",100.0,"[0.10037293891995466,0.15816057995833918]",100.0,"[-0.008383683521375591,0.05256364229040873]",4.0,"[-0.10278099289820244,0.06286862638681483]",4.0,"[-0.09103371991840165,0.15736720745452348]",100.0,"[-0.13581518052296518,-0.12857550372460394]",4.0,"[-0.005944207507256903,-0.17262364318390785]",4.0,"[0.043618419444194416,-0.13059449639580656]",4.0,"[0.12134355479023418,0.07131728424980717]",4.0,"[-0.16751807040358524,0.04752288589974736]",100.0,"[-0.11897238563378919,-0.09184808980066031]",4.0,"[-0.05445058347029229,0.10542854591470026]",100.0,"[0.000004894701838761037,0.0033382383422670015]",100.0,"[0.028134820800047467,-0.19475416913705626]",100.0,"[0.004598483371178885,-0.06368114226156497]",100.0,"[-0.04964161298473316,-0.1470036409303694]",4.0,"[0.10650804535825428,-0.16569857282943104]",100.0,"[-0.11827016493490107,0.10695621251484869]",100.0,"[-0.04184115137185347,0.18212557477070315]",100.0,"[-0.19672909821039772,0.014349217459087425]",100.0,"[-0.05592289833893814,0.011419233136867813]",100.0,"[0.048614730266670826,-0.08213407697315332]",100.0,"[0.03859046045368881,-0.02456871452453473]",100.0,"[-0.11094965763727999,-0.04672292791522442]",4.0,"[0.0006894981268737098,0.12023336556754728]",4.0,"[0.02,0.02]",1182.5074,,,,,,0.4018,,,,0.0,188.0,188.0,30.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1182.5091,1183.0078,,,1183.2618,1183.7966,right,,,,,,,,0.1,,,,,,1183.0081,1183.2618,1183.7968,"[-0.11800864830208205,0.08253864871002076]",100.0,"[-0.031138577355665293,0.16284226002941757]",4.0,"[0.0563211513251218,-0.03332734818162015]",4.0,"[0.03898822505546239,0.08849999137081746]",4.0,"[0.06645621637579463,-0.08895081636881845]",4.0,"[-0.13177401939727917,-0.008994718860836944]",4.0,"[-0.04734802287191629,0.040328367644366835]",4.0,"[0.11692439150515874,-0.004213222204384597]",4.0,"[-0.04141236103424762,-0.01663363009490625]",4.0,"[-0.1011432744539536,-0.13292899561827365]",100.0,"[-0.13456492309493898,-0.05975527502984072]",4.0,"[-0.1674822758611774,0.06424816092416906]",4.0,"[0.036645527448033385,0.1340316173540338]",4.0,"[0.08437001001127696,0.1555069396412448]",4.0,"[-0.05139805316584415,0.12339518746944923]",4.0,"[0.001439830940219532,0.038457621785857515]",4.0,"[0.048431649318320454,-0.18976626746192415]",4.0,"[0.046228962477005815,0.1806561834360677]",4.0,"[0.10384973378083873,-0.15796629895769002]",4.0,"[-0.04392507736724591,-0.16314252459844952]",4.0,"[-0.02899065231950076,-0.1090741958303014]",4.0,"[0.13798619496397552,0.09238964921336854]",4.0,"[0.15516537012403106,-0.0716667130652005]",4.0,"[-0.08229618851794386,-0.06329134012003501]",4.0,"[0.1841835076287045,-0.01645614055044942]",100.0,"[-0.01840966392009276,0.09561132494937341]",4.0,"[0.12661261354632286,0.14745808677730224]",4.0,"[-0.15160771764690786,-0.11669793972264414]",4.0,"[0.10830251325510544,-0.11338819225636608]",4.0,"[0.11255475234481782,-0.05578411801187871]",4.0,"[0.0706143412585721,0.016905971554254717]",4.0,"[0.020159914808071996,-0.056490166757269436]",4.0,"[0.02,0.02]",1184.8885,,,,,,0.518,,,,0.0,189.0,189.0,199.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,1184.8904,1185.388,,,1185.6428,1186.0716,left,,,,,,,,0.9,,,,,,1185.3881,1185.6427,1186.0722,"[-0.09057373680260025,0.11792755480237845]",100.0,"[0.03149465684811811,-0.1768036507646095]",100.0,"[-0.05910353453507012,0.057919878633651105]",100.0,"[0.04610095262210784,-0.08526764209850661]",100.0,"[0.14657197482718845,-0.04126400649626998]",100.0,"[-0.11003298994962533,-0.14295383186785218]",100.0,"[0.08682498418371443,-0.044171073767110026]",100.0,"[0.13466024381548192,0.04608224710873124]",100.0,"[0.12850224145146583,-0.11999687640345237]",100.0,"[0.02862722360117161,0.18410409469797392]",100.0,"[-0.03540866845515324,-0.05673212726675862]",4.0,"[-0.09274784655916121,0.006356925979620718]",4.0,"[-0.16859375127488196,-0.03274820140137166]",100.0,"[-0.09299042846021202,-0.042423354715264004]",4.0,"[0.10984348619478419,0.1033673607612755]",100.0,"[-0.06682624888365334,-0.09512459940541393]",100.0,"[-0.016204797771673995,0.11093170510332412]",100.0,"[-0.1374408031340152,-0.07025780148803897]",100.0,"[0.011901029092409992,0.02744953099761273]",100.0,"[-0.016039650411716472,-0.16856866218037894]",100.0,"[-0.1424195684884051,0.11853041309576463]",100.0,"[-0.033668285330210865,0.18787888623096924]",100.0,"[0.10077956553541495,0.0075422189727778095]",100.0,"[-0.14780093767042782,-0.12496220053923794]",100.0,"[-0.07796201150253682,0.16097311577026913]",100.0,"[-0.15300535845677699,0.01872106803515533]",100.0,"[0.062852085376151,-0.12789357721857578]",100.0,"[-0.010318953352705855,-0.022475933872651475]",100.0,"[0.0950397790936935,0.05939693921321035]",100.0,"[0.09985563688970192,0.16093245893951022]",100.0,"[0.04234691072643864,-0.026441745868489786]",100.0,"[0.1680144082280242,-0.07800675301303311]",100.0,"[0.02,0.02]",1187.1705,,,,,,0.4087,,,,0.0,190.0,190.0,16.0,1.0
